Driver,DriverNumber,Team,LapNumber,Stint,TyreLife,Compound,LapTime,LapTime_s,TrackStatus,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,compound_order
ALO,14,Aston Martin,36.0,2.0,21.0,HARD,0 days 00:01:16.200000,76.2,1,,,0 days 00:00:19.973000,0 days 00:00:36.032000,0 days 00:00:20.195000,208.0,193.0,252.0,271.0,2.0
LEC,16,Ferrari,1.0,1.0,1.0,MEDIUM,0 days 00:01:24.481000,84.481,12,,,,0 days 00:00:37.212000,0 days 00:00:21.765000,187.0,181.0,253.0,269.0,1.0
LEC,16,Ferrari,2.0,1.0,2.0,MEDIUM,0 days 00:01:44.769000,104.769,16,,,0 days 00:00:34.191000,0 days 00:00:44.995000,0 days 00:00:25.583000,111.0,174.0,157.0,236.0,1.0
LEC,16,Ferrari,3.0,1.0,3.0,MEDIUM,0 days 00:01:48.805000,108.805,6,,,0 days 00:00:31.019000,0 days 00:00:49.594000,0 days 00:00:28.192000,156.0,152.0,202.0,238.0,1.0
LEC,16,Ferrari,4.0,1.0,4.0,MEDIUM,0 days 00:01:41.248000,101.248,671,,,0 days 00:00:31.076000,0 days 00:00:48.358000,0 days 00:00:21.814000,148.0,99.0,262.0,239.0,1.0
LEC,16,Ferrari,5.0,1.0,5.0,MEDIUM,0 days 00:01:18.801000,78.801,1,,,0 days 00:00:20.597000,0 days 00:00:37.317000,0 days 00:00:20.887000,196.0,186.0,254.0,273.0,1.0
LEC,16,Ferrari,6.0,1.0,6.0,MEDIUM,0 days 00:01:19.267000,79.267,1,,,0 days 00:00:20.621000,0 days 00:00:37.804000,0 days 00:00:20.842000,195.0,184.0,254.0,271.0,1.0
LEC,16,Ferrari,7.0,1.0,7.0,MEDIUM,0 days 00:01:18.656000,78.656,1,,,0 days 00:00:20.633000,0 days 00:00:37.281000,0 days 00:00:20.742000,197.0,185.0,254.0,273.0,1.0
LEC,16,Ferrari,8.0,1.0,8.0,MEDIUM,0 days 00:01:17.990000,77.99,12,,,0 days 00:00:20.357000,0 days 00:00:36.978000,0 days 00:00:20.655000,196.0,189.0,254.0,273.0,1.0
LEC,16,Ferrari,9.0,1.0,9.0,MEDIUM,0 days 00:01:21.212000,81.212,2,,,0 days 00:00:20.351000,0 days 00:00:39.971000,0 days 00:00:20.890000,197.0,179.0,256.0,271.0,1.0
LEC,16,Ferrari,10.0,1.0,10.0,MEDIUM,0 days 00:01:19.912000,79.912,2,,,0 days 00:00:20.059000,0 days 00:00:38.874000,0 days 00:00:20.979000,203.0,188.0,263.0,264.0,1.0
LEC,16,Ferrari,11.0,1.0,11.0,MEDIUM,0 days 00:01:19.890000,79.89,21,,,0 days 00:00:20.125000,0 days 00:00:39.049000,0 days 00:00:20.716000,202.0,185.0,262.0,235.0,1.0
LEC,16,Ferrari,12.0,1.0,12.0,MEDIUM,0 days 00:01:16.439000,76.439,1,,,0 days 00:00:20.313000,0 days 00:00:35.908000,0 days 00:00:20.218000,198.0,191.0,257.0,275.0,1.0
LEC,16,Ferrari,13.0,1.0,13.0,MEDIUM,0 days 00:01:16.207000,76.207,1,,,0 days 00:00:19.961000,0 days 00:00:36.049000,0 days 00:00:20.197000,204.0,192.0,256.0,275.0,1.0
LEC,16,Ferrari,14.0,1.0,14.0,MEDIUM,0 days 00:01:16.630000,76.63,1,,,0 days 00:00:20.011000,0 days 00:00:36.164000,0 days 00:00:20.455000,203.0,190.0,255.0,275.0,1.0
LEC,16,Ferrari,15.0,1.0,15.0,MEDIUM,0 days 00:01:16.042000,76.042,1,,,0 days 00:00:19.885000,0 days 00:00:35.894000,0 days 00:00:20.263000,206.0,193.0,255.0,276.0,1.0
LEC,16,Ferrari,16.0,1.0,16.0,MEDIUM,0 days 00:01:15.743000,75.743,1,,,0 days 00:00:19.822000,0 days 00:00:35.824000,0 days 00:00:20.097000,,193.0,256.0,277.0,1.0
LEC,16,Ferrari,17.0,1.0,17.0,MEDIUM,0 days 00:01:15.268000,75.268,1,,,0 days 00:00:19.763000,0 days 00:00:35.624000,0 days 00:00:19.881000,205.0,194.0,257.0,276.0,1.0
LEC,16,Ferrari,18.0,1.0,18.0,MEDIUM,0 days 00:01:14.821000,74.821,1,,,0 days 00:00:19.559000,0 days 00:00:35.385000,0 days 00:00:19.877000,209.0,194.0,257.0,277.0,1.0
LEC,16,Ferrari,19.0,1.0,19.0,MEDIUM,0 days 00:01:15.516000,75.516,1,,,0 days 00:00:19.547000,0 days 00:00:35.916000,0 days 00:00:20.053000,207.0,190.0,258.0,278.0,1.0
LEC,16,Ferrari,20.0,1.0,20.0,MEDIUM,0 days 00:01:14.807000,74.807,1,,,0 days 00:00:19.437000,0 days 00:00:35.334000,0 days 00:00:20.036000,210.0,194.0,258.0,279.0,1.0
LEC,16,Ferrari,22.0,1.0,22.0,MEDIUM,0 days 00:01:32.412000,92.412,1,,0 days 01:25:50.970000,0 days 00:00:19.607000,0 days 00:00:36.094000,0 days 00:00:36.711000,204.0,188.0,,280.0,1.0
LEC,16,Ferrari,23.0,2.0,1.0,HARD,0 days 00:01:20.099000,80.099,1,0 days 01:26:14.501000,,0 days 00:00:23.227000,0 days 00:00:36.554000,0 days 00:00:20.318000,192.0,188.0,256.0,276.0,2.0
LEC,16,Ferrari,24.0,2.0,2.0,HARD,0 days 00:01:16.020000,76.02,1,,,0 days 00:00:19.794000,0 days 00:00:36.084000,0 days 00:00:20.142000,204.0,192.0,257.0,276.0,2.0
LEC,16,Ferrari,25.0,2.0,3.0,HARD,0 days 00:01:14.618000,74.618,1,,,0 days 00:00:19.451000,0 days 00:00:35.251000,0 days 00:00:19.916000,211.0,194.0,257.0,277.0,2.0
LEC,16,Ferrari,26.0,2.0,4.0,HARD,0 days 00:01:14.714000,74.714,1,,,0 days 00:00:19.421000,0 days 00:00:35.402000,0 days 00:00:19.891000,210.0,194.0,257.0,278.0,2.0
LEC,16,Ferrari,27.0,2.0,5.0,HARD,0 days 00:01:14.819000,74.819,1,,,0 days 00:00:19.384000,0 days 00:00:35.463000,0 days 00:00:19.972000,209.0,193.0,258.0,278.0,2.0
LEC,16,Ferrari,28.0,2.0,6.0,HARD,0 days 00:01:14.849000,74.849,1,,,0 days 00:00:19.425000,0 days 00:00:35.519000,0 days 00:00:19.905000,,194.0,259.0,279.0,2.0
LEC,16,Ferrari,29.0,2.0,7.0,HARD,0 days 00:01:14.205000,74.205,1,,,0 days 00:00:19.391000,0 days 00:00:35.168000,0 days 00:00:19.646000,212.0,198.0,259.0,280.0,2.0
LEC,16,Ferrari,30.0,2.0,8.0,HARD,0 days 00:01:15.131000,75.131,1,,,0 days 00:00:19.432000,0 days 00:00:35.598000,0 days 00:00:20.101000,209.0,191.0,261.0,283.0,2.0
LEC,16,Ferrari,31.0,2.0,9.0,HARD,0 days 00:01:16.773000,76.773,1,,,0 days 00:00:19.539000,0 days 00:00:36.835000,0 days 00:00:20.399000,199.0,184.0,260.0,283.0,2.0
LEC,16,Ferrari,32.0,2.0,10.0,HARD,0 days 00:01:16.418000,76.418,1,,,0 days 00:00:19.948000,0 days 00:00:36.351000,0 days 00:00:20.119000,,190.0,261.0,282.0,2.0
LEC,16,Ferrari,33.0,2.0,11.0,HARD,0 days 00:01:15.515000,75.515,1,,,0 days 00:00:19.733000,0 days 00:00:35.914000,0 days 00:00:19.868000,202.0,195.0,259.0,278.0,2.0
LEC,16,Ferrari,34.0,2.0,12.0,HARD,0 days 00:01:14.980000,74.98,1,,,0 days 00:00:19.548000,0 days 00:00:35.618000,0 days 00:00:19.814000,209.0,196.0,258.0,278.0,2.0
LEC,16,Ferrari,35.0,2.0,13.0,HARD,0 days 00:01:14.349000,74.349,1,,,0 days 00:00:19.304000,0 days 00:00:35.311000,0 days 00:00:19.734000,212.0,197.0,258.0,276.0,2.0
LEC,16,Ferrari,36.0,2.0,14.0,HARD,0 days 00:01:14.055000,74.055,1,,,0 days 00:00:19.337000,0 days 00:00:35.063000,0 days 00:00:19.655000,,198.0,258.0,277.0,2.0
LEC,16,Ferrari,37.0,2.0,15.0,HARD,0 days 00:01:14.105000,74.105,1,,,0 days 00:00:19.251000,0 days 00:00:35.202000,0 days 00:00:19.652000,211.0,198.0,258.0,277.0,2.0
LEC,16,Ferrari,38.0,2.0,16.0,HARD,0 days 00:01:14.570000,74.57,12,,,0 days 00:00:19.364000,0 days 00:00:35.376000,0 days 00:00:19.830000,212.0,198.0,258.0,278.0,2.0
LEC,16,Ferrari,39.0,2.0,17.0,HARD,0 days 00:01:14.140000,74.14,1,,,0 days 00:00:19.278000,0 days 00:00:35.190000,0 days 00:00:19.672000,211.0,202.0,258.0,278.0,2.0
LEC,16,Ferrari,40.0,2.0,18.0,HARD,0 days 00:01:14.056000,74.056,1,,,0 days 00:00:19.219000,0 days 00:00:35.094000,0 days 00:00:19.743000,214.0,199.0,258.0,278.0,2.0
LEC,16,Ferrari,41.0,2.0,19.0,HARD,0 days 00:01:14.835000,74.835,1,,,0 days 00:00:19.418000,0 days 00:00:35.406000,0 days 00:00:20.011000,207.0,196.0,260.0,277.0,2.0
LEC,16,Ferrari,42.0,2.0,20.0,HARD,0 days 00:01:15.133000,75.133,1,,,0 days 00:00:19.694000,0 days 00:00:35.573000,0 days 00:00:19.866000,193.0,194.0,258.0,277.0,2.0
LEC,16,Ferrari,43.0,2.0,21.0,HARD,0 days 00:01:14.556000,74.556,1,,,0 days 00:00:19.410000,0 days 00:00:35.327000,0 days 00:00:19.819000,208.0,197.0,259.0,277.0,2.0
LEC,16,Ferrari,44.0,2.0,22.0,HARD,0 days 00:01:14.265000,74.265,1,,,0 days 00:00:19.419000,0 days 00:00:35.154000,0 days 00:00:19.692000,207.0,199.0,258.0,278.0,2.0
LEC,16,Ferrari,45.0,2.0,23.0,HARD,0 days 00:01:14.210000,74.21,1,,,0 days 00:00:19.302000,0 days 00:00:35.232000,0 days 00:00:19.676000,206.0,200.0,258.0,278.0,2.0
LEC,16,Ferrari,46.0,2.0,24.0,HARD,0 days 00:01:14.339000,74.339,1,,,0 days 00:00:19.390000,0 days 00:00:35.275000,0 days 00:00:19.674000,208.0,198.0,259.0,278.0,2.0
LEC,16,Ferrari,47.0,2.0,25.0,HARD,0 days 00:01:14.534000,74.534,1,,,0 days 00:00:19.397000,0 days 00:00:35.357000,0 days 00:00:19.780000,209.0,198.0,258.0,278.0,2.0
LEC,16,Ferrari,48.0,2.0,26.0,HARD,0 days 00:01:14.731000,74.731,1,,,0 days 00:00:19.359000,0 days 00:00:35.489000,0 days 00:00:19.883000,,198.0,261.0,282.0,2.0
LEC,16,Ferrari,49.0,2.0,27.0,HARD,0 days 00:01:31.977000,91.977,1,,0 days 01:59:52.894000,0 days 00:00:19.562000,0 days 00:00:35.663000,0 days 00:00:36.752000,202.0,196.0,,284.0,2.0
LEC,16,Ferrari,50.0,3.0,4.0,MEDIUM,0 days 00:01:17.100000,77.1,1,0 days 02:00:16.472000,,0 days 00:00:22.255000,0 days 00:00:35.258000,0 days 00:00:19.587000,198.0,199.0,258.0,275.0,1.0
LEC,16,Ferrari,51.0,3.0,5.0,MEDIUM,0 days 00:01:14.368000,74.368,1,,,0 days 00:00:19.521000,0 days 00:00:35.290000,0 days 00:00:19.557000,207.0,199.0,259.0,279.0,1.0
LEC,16,Ferrari,52.0,3.0,6.0,MEDIUM,0 days 00:01:14.421000,74.421,1,,,0 days 00:00:19.356000,0 days 00:00:35.143000,0 days 00:00:19.922000,209.0,196.0,259.0,282.0,1.0
LEC,16,Ferrari,53.0,3.0,7.0,MEDIUM,0 days 00:01:15.407000,75.407,1,,,0 days 00:00:19.479000,0 days 00:00:35.548000,0 days 00:00:20.380000,204.0,194.0,269.0,282.0,1.0
LEC,16,Ferrari,54.0,3.0,8.0,MEDIUM,0 days 00:01:17.108000,77.108,1,,,0 days 00:00:19.712000,0 days 00:00:37.217000,0 days 00:00:20.179000,202.0,193.0,265.0,286.0,1.0
LEC,16,Ferrari,55.0,3.0,9.0,MEDIUM,0 days 00:01:14.497000,74.497,1,,,0 days 00:00:19.395000,0 days 00:00:35.412000,0 days 00:00:19.690000,209.0,198.0,258.0,277.0,1.0
LEC,16,Ferrari,56.0,3.0,10.0,MEDIUM,0 days 00:01:14.342000,74.342,1,,,0 days 00:00:19.516000,0 days 00:00:35.049000,0 days 00:00:19.777000,,200.0,258.0,277.0,1.0
LEC,16,Ferrari,57.0,3.0,11.0,MEDIUM,0 days 00:01:14.442000,74.442,1,,,0 days 00:00:19.432000,0 days 00:00:35.253000,0 days 00:00:19.757000,206.0,197.0,259.0,275.0,1.0
LEC,16,Ferrari,58.0,3.0,12.0,MEDIUM,0 days 00:01:14.566000,74.566,1,,,0 days 00:00:19.382000,0 days 00:00:35.370000,0 days 00:00:19.814000,202.0,199.0,260.0,278.0,1.0
LEC,16,Ferrari,59.0,3.0,13.0,MEDIUM,0 days 00:01:14.707000,74.707,1,,,0 days 00:00:19.482000,0 days 00:00:35.396000,0 days 00:00:19.829000,205.0,195.0,267.0,276.0,1.0
LEC,16,Ferrari,60.0,3.0,14.0,MEDIUM,0 days 00:01:15.441000,75.441,1,,,0 days 00:00:19.586000,0 days 00:00:35.761000,0 days 00:00:20.094000,201.0,195.0,268.0,279.0,1.0
LEC,16,Ferrari,61.0,3.0,15.0,MEDIUM,0 days 00:01:15.405000,75.405,1,,,0 days 00:00:19.841000,0 days 00:00:35.716000,0 days 00:00:19.848000,,196.0,267.0,277.0,1.0
LEC,16,Ferrari,62.0,3.0,16.0,MEDIUM,0 days 00:01:15.646000,75.646,1,,,0 days 00:00:19.728000,0 days 00:00:35.895000,0 days 00:00:20.023000,200.0,195.0,267.0,278.0,1.0
LEC,16,Ferrari,63.0,3.0,17.0,MEDIUM,0 days 00:01:15.365000,75.365,1,,,0 days 00:00:19.608000,0 days 00:00:35.805000,0 days 00:00:19.952000,202.0,196.0,267.0,278.0,1.0
LEC,16,Ferrari,64.0,3.0,18.0,MEDIUM,0 days 00:01:15.269000,75.269,1,,,0 days 00:00:19.472000,0 days 00:00:35.768000,0 days 00:00:20.029000,206.0,198.0,267.0,279.0,1.0
LEC,16,Ferrari,65.0,3.0,19.0,MEDIUM,0 days 00:01:15.395000,75.395,1,,,0 days 00:00:19.567000,0 days 00:00:35.972000,0 days 00:00:19.856000,207.0,194.0,268.0,279.0,1.0
LEC,16,Ferrari,66.0,3.0,20.0,MEDIUM,0 days 00:01:14.915000,74.915,1,,,0 days 00:00:19.627000,0 days 00:00:35.498000,0 days 00:00:19.790000,204.0,197.0,268.0,280.0,1.0
LEC,16,Ferrari,67.0,3.0,21.0,MEDIUM,0 days 00:01:14.925000,74.925,1,,,0 days 00:00:19.537000,0 days 00:00:35.464000,0 days 00:00:19.924000,,196.0,268.0,279.0,1.0
LEC,16,Ferrari,68.0,3.0,22.0,MEDIUM,0 days 00:01:15.636000,75.636,1,,,0 days 00:00:19.577000,0 days 00:00:35.956000,0 days 00:00:20.103000,203.0,194.0,269.0,280.0,1.0
LEC,16,Ferrari,69.0,3.0,23.0,MEDIUM,0 days 00:01:16.104000,76.104,1,,,0 days 00:00:19.867000,0 days 00:00:36.076000,0 days 00:00:20.161000,201.0,191.0,268.0,282.0,1.0
LEC,16,Ferrari,70.0,3.0,24.0,MEDIUM,0 days 00:01:16.050000,76.05,1,,,0 days 00:00:19.699000,0 days 00:00:36.094000,0 days 00:00:20.257000,198.0,194.0,269.0,284.0,1.0
LEC,16,Ferrari,71.0,3.0,25.0,MEDIUM,0 days 00:01:16.310000,76.31,1,,,0 days 00:00:19.751000,0 days 00:00:36.139000,0 days 00:00:20.420000,203.0,194.0,269.0,282.0,1.0
LEC,16,Ferrari,72.0,3.0,26.0,MEDIUM,0 days 00:01:16.479000,76.479,1,,,0 days 00:00:19.908000,0 days 00:00:36.334000,0 days 00:00:20.237000,194.0,192.0,268.0,283.0,1.0
LEC,16,Ferrari,73.0,3.0,27.0,MEDIUM,0 days 00:01:16.349000,76.349,1,,,0 days 00:00:19.900000,0 days 00:00:36.260000,0 days 00:00:20.189000,195.0,191.0,269.0,283.0,1.0
LEC,16,Ferrari,74.0,3.0,28.0,MEDIUM,0 days 00:01:16.248000,76.248,1,,,0 days 00:00:19.738000,0 days 00:00:36.264000,0 days 00:00:20.246000,202.0,191.0,270.0,286.0,1.0
